"gene","median","hazard_ratio","p_value","coefficient"
"LINC01776",0,0.995562295974767,0.974557100417892,-0.00444757986193175
"LINC00623",112.765543558468,1.29799578614762,0.0564553239857768,0.260821371857232
"AL139275.1",0,1.03171854181109,0.867721292742343,0.0312258990583573
"SLC39A12-AS1",0,0.88268766958932,0.631955530873017,-0.124783856024492
"LINC00937",9.18957470763273,0.787532584261335,0.0805980139279951,-0.238850532298556
"LINC02097",0,1.19098061677536,0.200694649330668,0.174777015492921
"DDC-AS1",0,0.840128992245898,0.542942940790475,-0.174199836736747
"LINC01907",6.03749100633318,0.855817092929793,0.253806314422815,-0.155698602156355
"BAIAP2-DT",599.141777997622,0.952770260296018,0.722567311448772,-0.0483814743836618
"LINC02654",0,1.06377396646007,0.856084298499217,0.0618229308138713
"LINC01375",0,0.909685863882904,0.74157044238668,-0.0946559435923208
"AP4B1-AS1",7.30116783160669,0.68716968420196,0.00642697088706406,-0.375174024241588
"LINC00685",9.21039299957303,0.907037934928374,0.482119943554571,-0.0975710051237931
"LINC02519",2.89606923547976,1.0312483822117,0.820983504937767,0.030770089901112
"SGMS1-AS1",107.735515753839,0.950966691167546,0.711695096091348,-0.050276242110553
"LINC01733",0,0.959780146995179,0.782281960484366,-0.0410510342945499
"LEMD1-AS1",2.03311258072331,0.914601373474887,0.512763962319697,-0.0892669660373695
"GAS1RR",18.8901807304987,0.835772464264887,0.188791463148239,-0.179398874874891
"LINC00381",0,1.0375279218476,0.787324337513753,0.0368408853847703
"ZNF32-AS1",2.62015977161513,0.726473418814825,0.0198344813966044,-0.319553384645527
"LINC00408",0,1.12724099115505,0.587896566263685,0.119773046408696
"LINC02608",5.61495418953559,1.08991499418041,0.526619618245014,0.0860997062094606
"GRM7-AS3",0,0.833758678288866,0.243684720789663,-0.181811273064206
"ISM1-AS1",0,0.95449437535078,0.732586769487133,-0.0465735286039649
"ARHGAP26-AS1",0,0.730446479340788,0.0230160491593602,-0.314099316264928
"CFLAR-AS1",13.3511030444583,0.730085709151722,0.0214760188740345,-0.314593341934812
"LINC00351",0,1.3912941906545,0.135055821137786,0.330234386376848
"LINC01811",0,0.858332554199094,0.465643347386673,-0.152763662282033
"NUP50-DT",637.568915614979,1.01929013262826,0.888863329517259,0.019106436608004
"PSPC1-AS2",5.54310644109023,0.856493343832282,0.255797993848302,-0.154908732605682
"HAGLROS",42.0389886851974,1.16002984691618,0.27729846666471,0.148445734887414
"LINC02089",0,1.19972845172132,0.59375682019035,0.182095240954227
"ST7-AS2",0.568065021642977,1.18837299650691,0.207254154528638,0.172585141785809
"LINC00375",0,0.571645171593172,0.216835255946014,-0.559236809468783
"LINC01345",0,0.907201406353247,0.556093786229097,-0.0973907957968367
"LINC01876",22.0709379887045,0.935069412287467,0.622120246768637,-0.0671345147083286
"SORCS3-AS1",0,0.80371578828816,0.323379329601809,-0.218509569452048
"LINC02628",0,0.8143548237456,0.475561157791768,-0.205359106549645
"MRPL23-AS1",0,1.07816820345184,0.581631079979818,0.0752634932016206
"SLC16A1-AS1",209.964722996736,1.22710616265528,0.132794796050158,0.204658684117396
"PLCL2-AS1",0,1.3749400256916,0.176164667156834,0.318410112488422
"ZNF25-DT",0,1.16201646972625,0.543486412311668,0.1501568319319
"LINC02542",67.7973070249594,1.1328707038293,0.361942080243657,0.124754857113129
"LINC01748",56.9805663271346,1.15576981282525,0.2890777294379,0.144766626568805
"ADIPOQ-AS1",0,1.39448392115627,0.0925339683197711,0.332524397833394
"LINC01035",0,1.05835886030561,0.764930616162839,0.0567194633594679
"LINC01824",0,3.02420652468997e-07,0.993534030584342,-15.0114468997713
"LINC00323",2.99005573052296,0.956627182588037,0.744297417973246,-0.044341532304374
"LINC02549",0,0.715271488475114,0.325783841108415,-0.335093104196513
"LINC01918",1.44104655199664,1.0755348879208,0.592140046562263,0.072818107991527
"UPK1A-AS1",0.60499448620831,1.1111946573211,0.441842430511179,0.105435704420071
"FAM138B",0,0.805963663123403,0.381356178495407,-0.215716620465222
"LINC00390",0,1.09960560204293,0.526479238782812,0.0949515719148613
"KIRREL1-IT1",0.867355805755802,1.33959062645036,0.0327150995673003,0.292364064638394
"BTBD9-AS1",0,0.689990170724781,0.0202357007186637,-0.371077926818702
"CYP4F26P",15.272186226718,0.969149000775923,0.817949386535874,-0.0313369113417802
"LINC00606",0,0.920673451724336,0.581801680975525,-0.0826498639858597
"PAPPA-AS2",0,1.12468994224617,0.391047575899342,0.117507390777528
"LINC00343",0,1.03988874105427,0.818970242480758,0.0391137276750263
"SHANK2-AS1",0,1.32273134528365,0.0484503318279638,0.279698799722989
"LINC00974",1.1061199407636,0.992705170081519,0.957139046348288,-0.00732156729936885
"PLCG1-AS1",3.98986898303894,0.68956149675513,0.00681435126425259,-0.371699395363235
"LINC01108",0.932831218061532,0.816487304369118,0.137728305773711,-0.202743915536202
"TEX41",17.1156578835661,1.23096106974487,0.128840560754588,0.207795221799613
"LINC01535",6.01934672419214,0.96249421102475,0.77866648774742,-0.0382272273580253
"ENTPD1-AS1",57.423628299706,0.942619792216518,0.664767378664829,-0.0590922672415759
"LENG8-AS1",46.3822658027509,0.856543824600268,0.257432676940693,-0.154849795451333
"MIR217HG",0,1.31902568786393,0.136632076985552,0.2768933488025
"FGF12-AS3",0,0.960895211301765,0.786482651436182,-0.0398899172665784
"FAM66C",15.8806789623255,1.10917682992189,0.448585134300694,0.103618145541927
"LINC01709",0,0.498399593491656,0.0536319764592268,-0.696353127135921
"LINC00424",0,0.324321930049486,0.0130240799978961,-1.12601864523089
"PABPC1L2B-AS1",0,0.778726943929278,0.667427778364092,-0.250094815830116
"LINC02554",0,1.13717530852111,0.444497379942002,0.128547388037975
"SMCR5",0.924787743977985,0.786604167114165,0.0796871694904724,-0.240030121370485
"DISC1-IT1",0,1.12763744832602,0.38257460280488,0.120124690353773
"DAB1-AS1",0,0.908814985652538,0.713531673718626,-0.0956137416567701
"LINC02668",0,1.03110606191872,0.858582734275262,0.0306320726038292
"FAM30A",32.9176521329696,0.586805332384698,0.00014469912891883,-0.533062145527779
"NAALADL2-AS2",1.67847315494075,1.12197340401451,0.401604937176066,0.115089102732666
"LINC02611",12.3511172866586,0.74392201625477,0.0309244097249064,-0.295819066504584
"CACTIN-AS1",7.91459577517889,0.81829140884594,0.144567367995775,-0.200536760286829
"ZNF451-AS1",14.4611131132324,0.845350579234792,0.217850067251512,-0.168003850998247
"LINC00840",2.43061446166905,0.994379575954332,0.966952335198054,-0.0056362780609942
"LINC01941",0,1.40480663328606,0.413763792090972,0.339899665759765
"MEIS1-AS3",0.698220415297749,0.791662569100552,0.0871524962710823,-0.233620027067887
"LINC01509",0,1.02353077284381,0.865316208292853,0.0232581919533085
"LINC00348",0,1.3045628956995,0.103113270720082,0.265868038843634
"THORLNC",5.9680493596941,1.04534793192471,0.744885142100764,0.0443497792117391
"LINC02051",0,1.08267223997885,0.611386811627486,0.0794322813817848
"LHFPL3-AS1",0,1.00459209532574,0.974617729602567,0.00458158382359945
"LINC01359",3.02061792720447,0.831228797117693,0.176605332732728,-0.184850194564223
"LINC00354",0,1.04519706503245,0.881851329078741,0.0442054466164168
"BSN-DT",0.677952647933609,1.18174500761313,0.220579554652734,0.166992166111204
"LINC01276",0,0.695793689776364,0.122736643661894,-0.362702085324729
"LINC00454",0,0.969647607298886,0.856848249281584,-0.0308225649354796
"IL1R1-AS1",0,0.928802069058626,0.650431395064968,-0.0738596209323039
"LINC00161",0,0.912094298518768,0.500395542621366,-0.09201189675431
"DANCR",1068.76291037039,1.13778723918904,0.347247060923707,0.129085357934056
"NCKAP5-AS2",4.88290840766708,0.81441754354106,0.133247256595253,-0.205282091741743
"LINC00423",0,0.984089667169514,0.933530841652165,-0.0160382609092593
"MAGI2-AS2",0,0.808559400637876,0.674051312353886,-0.21250113248706
"LINC01692",0,0.959865143022786,0.861625684629877,-0.0409624804058658
"LINC01203",0,0.905436337589458,0.497512262563563,-0.0993383104920018
"LINC00658",0,0.950847045953964,0.754176552118272,-0.0504020643311043
"LINC01247",0,0.772489992786942,0.204986209518892,-0.258136224615255
"LINC02527",0,1.21027923063196,0.163425501834765,0.190851102102876
"SLC8A1-AS1",3.60183964357259,0.911579358462787,0.497761737947418,-0.0925766250626829
"LINC00511",1615.0932312797,0.927720074338906,0.582174166919912,-0.0750252357309989
"ITGB2-AS1",45.7752104381426,0.760742554646659,0.0461509582984965,-0.273460277112417
"LINC01682",0,0.787090336104695,0.680683374565054,-0.23941225175856
"LINC00629",2.43819571367676,1.15816050840659,0.280615703588444,0.146832977841408
"FOCAD-AS1",1.00767194080154,1.01835844723844,0.894110563306615,0.0181919654239658
"LINC02094",0,1.01994459549785,0.90288841896556,0.0197483076815311
"LMCD1-AS1",19.4094399799567,1.25527146370288,0.099198000906878,0.227351854932378
"LINC01630",0.885189614950194,1.04865770181287,0.727182064541815,0.0475109671198069
"HORMAD2-AS1",1.15257801476775,1.21887777008816,0.14784311060579,0.197930574830316
"LINC02672",0,1.29729355642395,0.111388066355786,0.26028021466964
"LBX1-AS1",1.70439613591355,1.1102230509034,0.445432275638564,0.104560941896967
"LINC01153",0,0.93359401044628,0.760288492267004,-0.0687136135763429
"IL21-AS1",1.45174851959578,0.63500703085243,0.000990835380419125,-0.45411920794219
"LINC01688",0,1.07344853984006,0.835389060436476,0.0708764003829062
"MGAT3-AS1",0,0.849155579723654,0.23727316372979,-0.163512858901225
"MIR663AHG",0,1.08607177646764,0.544584672703993,0.0825673118393685
"ST7-AS1",33.4099487794887,0.981736759536061,0.89224198975098,-0.0184320722092481
"SPATA13-AS1",0,1.16888962949793,0.303570082894628,0.156054263574031
"HCG15",14.301086489271,1.23689621238043,0.119544016821769,0.212605187206759
"LINC00845",0,0.811156337183535,0.588314823471935,-0.209294472564822
"MIS18A-AS1",3.07699249278335,0.924679793475068,0.568595829338806,-0.0783077706162488
"SMIM2-AS1",13.3149006961859,1.19313943842864,0.195987531037779,0.176588016779195
"LINC01985",0.542622657839486,0.91538069205865,0.515881060647566,-0.0884152433395869
"LINC01364",0,0.772971468102597,0.0715186507810513,-0.257513141680589
"LINC02630",0,1.10443313961719,0.547083394849299,0.0993322075207899
"LINC00434",0,1.35720125168789,0.397988955374681,0.305424676185024
"LINC00307",0,1.56661614078263,0.0516390570363308,0.448917968963561
"ARHGEF7-AS1",0,1.16262461845277,0.451317125958085,0.150680051403056
"RBM26-AS1",44.9217546444297,0.842901956459046,0.209490052006229,-0.17090463087682
"DLG1-AS1",17.0673699957373,1.43774012783779,0.00837309495973863,0.363072525191205
"HPN-AS1",1.60231170359995,0.93051830741224,0.597453819247434,-0.0720135282817291
"KIF9-AS1",38.1733263861871,0.838835014493717,0.19857164122357,-0.175741237270869
"LINC01806",168.874200715572,0.979859597372089,0.881335499617279,-0.0203459855690221
"ZMYM4-AS1",0.683680025956423,0.827996815294463,0.165980173511928,-0.188745970867001
"PCGEM1",0,1.19944318191349,0.419634308686444,0.181857434033554
"LINC01724",0,0.862553811141007,0.281431190435354,-0.147857742294077
"LINC00310",9.67678438708193,0.786694061711696,0.0788074842281669,-0.239915846027157
"LINC01537",10.0632422678555,1.16965255393752,0.251137460991157,0.156706742261023
"CCDC148-AS1",0,0.844931855655366,0.494180948627869,-0.168499299071714
"NCAM1-AS1",0,1.123581357785,0.439510246274691,0.116521224605326
"LINC01624",1.1670335789362,0.702406266250349,0.00977692340597296,-0.353243315501779
"LINC01839",0,0.964854470625042,0.86889254745554,-0.0357779966582107
"LINC01442",0,1.01768996635968,0.966251001365648,0.0175353200334931
"LINC01483",0.879195809594472,0.953858348649536,0.729350896197577,-0.0472401000577574
"DIAPH3-AS1",0,1.21906470732043,0.233542539942045,0.198083931387638
"SPAG5-AS1",34.7918048480795,0.804374611405506,0.111459408345595,-0.217690183733021
"MIR4290HG",0,1.27629370090007,0.1393014511256,0.243960331556005
"LINC00376",0,1.25219701302776,0.339004688198596,0.224899618946705
"CNTN4-AS2",0,1.02991843113065,0.921321183409575,0.0294796060285727
"HSD11B1-AS1",6.23216221145343,1.0930751328361,0.514153826705571,0.0889949468466465
"FRMPD3-AS1",0,0.436876113326925,0.154599346377264,-0.828105617609499
"LINC01074",0,0.67676292451974,0.440114737070326,-0.390434252746573
"CERS6-AS1",1.66903994641362,1.08667235395866,0.54236762285817,0.0831201404011021
"LINC01132",23.9945290822841,0.804505163044609,0.111015801731448,-0.217527894864128
"LINC01714",0,1.00840577138305,0.953611052018944,0.0083706396225154
"SOX21-AS1",217.120105762769,0.918556637140438,0.53343554012813,-0.0849517135819244
"STEAP2-AS1",0,0.992352208616149,0.955244254681141,-0.00767718570403349
"CLYBL-AS2",0,0.791035198801996,0.125575644028911,-0.234412813086972
"UST-AS1",0,1.2741831465542,0.145871584276596,0.242305303924817
"LINC00355",0.76522981178404,1.01325341102956,0.923649841349991,0.0131663529450471
"LINC01068",3.32165456123875,1.23074201349692,0.128878822631948,0.207617250499974
"LINC02088",0,0.867537261549637,0.513186380383486,-0.142096815288597
"DNMBP-AS1",4.60077827269055,1.01062063587561,0.938563857050971,0.010564633096857
"LINC00111",1.15776186633631,0.877433573613275,0.340431602600541,-0.130754026093485
"LINC01850",0,1.18663029391794,0.289375746295272,0.171117604533327
"LINC01940",1.41202614833953,0.919670445235181,0.538710749557564,-0.083739884813078
"ASH1L-IT1",0,0.978094359633554,0.885768263004344,-0.0221491313585339
"INKA2-AS1",5.04102091688274,0.86496054695125,0.286886734577157,-0.145071383551429
"SUCLA2-AS1",18.0511189177272,1.0006091590048,0.996425849633965,0.000608973542768963
"FAM66A",1.01048340016956,1.08233658979204,0.563056874249438,0.0791222131872536
"LINC00352",0,0.762310659600032,0.248599652701866,-0.27140111661456
"SNAP25-AS1",4.11844164435802,0.970112811749255,0.823477867780002,-0.0303429134746908
"LINC02344",0,0.568613160750732,0.0122273541028727,-0.564554934147183
"MACROD2-IT1",0,1.01282042291324,0.951580112831722,0.012738937008218
"SRGAP3-AS3",0,0.95010941624019,0.839742753838609,-0.0511781260300068
"LINC01696",0,0.894042117167678,0.696033768902074,-0.112002393992493
"LINC01738",0,0.829928497527773,0.461599080765938,-0.186415729459307
"LINC01341",11.320788778501,0.836764986906471,0.192515395676029,-0.178212028197832
"TARID",1.25667992332326,1.02148431213927,0.875685200856855,0.0212567774868014
"RBM15-AS1",12.8919994680748,1.09294257555458,0.513394893266245,0.0888736694377959
"LINC01429",1.35897618430378,1.10706061552476,0.455672752976432,0.101708408799008
"IL6R-AS1",6.15117079594524,0.951671176632421,0.717737555615096,-0.0495357065530598
"RAPGEF4-AS1",1.15776186633631,1.15380971518178,0.293117496445187,0.143069262966222
"HCG20",1.40806380092782,0.925900794575598,0.571993359657808,-0.0769881833628297
"NGF-AS1",0,1.07531801728531,0.593651445111336,0.0726164478633951
"FAM245A",0,1.07204208096466,0.783463696159445,0.0695653165093819
"LINC01736",0,1.06663150464379,0.650689606381021,0.0645055561977909
"PABPC4-AS1",2.54718433694502,1.00177673199102,0.989655288619456,0.00177515546982743
"LYPLAL1-DT",1.56054930716754,0.965986795894318,0.799310324858484,-0.0346051137095005
"LINC01515",31.4001974372083,0.810160203270611,0.123157897243892,-0.210523269056328
"LINC01740",0,0.931122950844914,0.646395131593286,-0.0713639472185098
"LINC01820",0,0.95498690077977,0.768188752283248,-0.0460576550564524
"LINC01757",0,0.389849394210429,0.106578464536277,-0.941994783131983
"MELTF-AS1",78.4597215688667,0.909329650845512,0.488547236046612,-0.0950475983517891
"FALEC",4.67051897939962,0.729466363375441,0.0221419773672551,-0.315442021231855
"LINC01649",0.765913309975141,1.13114664844243,0.365407815742299,0.123231851365499
"LINC01674",0,0.983139114168255,0.970066960041774,-0.0170046488395847
"NLGN1-AS1",0,1.16114677019804,0.767623706190645,0.149408111778368
"LINC00578",13.3470557522441,1.26403737480498,0.0875097453669819,0.234310863962346
"HCG11",244.509009244799,0.940244708907733,0.650587130195495,-0.0616151089724567
"EFCAB14-AS1",1.46023356632134,0.684394731529374,0.00574909818903838,-0.379220434934444
"ITPRIP-AS1",4.50065871797622,1.08045927585376,0.571897031550199,0.0773862061608126
"LINC01320",0,0.864526033574684,0.304547580040798,-0.145573860287128
"LINC02048",0.620877713138343,1.07571716865284,0.592528484700129,0.0729875727754551
"ARMCX3-AS1",0,1.10554852790874,0.78095767384808,0.100341617148617
"UMLILO",0,0.901740456623318,0.615970969726921,-0.103428542427966
"PCAT6",201.804220459713,1.07079347853256,0.616151294329436,0.0683999423696047
"TBX18-AS1",1.88886973954029,1.21457689062504,0.154159386912077,0.19439577797483
"LINC00392",0.929546783431822,1.27466489907139,0.075470419689121,0.242683319808307
"LINC01209",0,1.19175228686722,0.313687424137721,0.175424734016183
"LINC01350",0,0.913601238812373,0.689073873804258,-0.0903610841133019
"GUSBP11",24.0564418277918,0.753687592665846,0.0393612915644964,-0.282777330168375
"LINC01890",0,0.668744368083901,0.0473016144801904,-0.402353402364166
"LINC01784",0,1.02197556437468,0.970199462639057,0.0217375818818606
"MIR646HG",8.56272275275282,0.971169368922857,0.829643426345264,-0.0292543985864954
"LINC02585",3.90709889796679,0.827858606452111,0.16734415117733,-0.188912904333361
"LINC02263",0,1.00570264149016,0.97696808917708,0.0056864429838492
"TXNDC12-AS1",0,1.10132384615724,0.478323506595361,0.0965129526895121
"SMIM10L2B-AS1",0,1.01668984560253,0.918916199868624,0.0165521006446243
"ITPKB-IT1",0.663343665501662,0.756906414487773,0.0419539163466774,-0.278515660019647
"FAM197Y7",0,1.45642232183344,0.364691519993393,0.375982963920611
"LINC01004",39.6864903032737,0.913445024451444,0.509080083944541,-0.0905320861995115
"LINC01635",1.67862621381579,1.11759330275467,0.413899342091256,0.111177536418204
"LINC01768",0,0.826161675141707,0.301518970867736,-0.19096479199721
"LINC00687",0,1.02990085408608,0.848877838483407,0.0294625394395761
"LINC02474",0,1.29633244713468,0.0592361253251042,0.259539082885839
"LINC01546",5.27517485756683,1.38096455541077,0.0186417837681946,0.322782208211296
"LINC01713",0,1.21198916851499,0.366730750083736,0.192262950738369
"GRK5-IT1",0.593173361107922,1.2318698568006,0.1265961163381,0.208533223817687
"LINC01013",4.40736272559402,0.915783238356606,0.517646156644598,-0.0879755816601984
"LINC01760",0,0.654698442586804,0.30798763686675,-0.423580542357526
"MIR34AHG",3.61615739421438,0.849986163341398,0.234555191138895,-0.162535208052155
"LYPLAL1-AS1",3.05532443790595,0.898561075111111,0.432001964276228,-0.106960600543243
"CCDC183-AS1",52.1536049882506,0.74934456961248,0.03527672280037,-0.288556361714641
"ITPKB-AS1",0,0.765917294732946,0.108937190529039,-0.266681085393286
"LINC01005",0,1.00732945041687,0.983839617210153,0.00730272052597562
"MACC1-AS1",0,1.01694365519144,0.91207733838453,0.0168017125733519
"HDAC2-AS2",18.1255685729358,0.927026629602989,0.577883474154956,-0.0757729871805678
"HOTAIR",18.7085903442907,1.08809037413647,0.534945196194208,0.0844242094477528
"LINC02663",0,1.03319803713741,0.841058764508305,0.0326588824481659
"ROCR",0,1.14975615504338,0.313294530278886,0.139549880798982
"SNHG26",159.468522501072,1.18286888753372,0.217427641766558,0.167942748366965
"LINC01201",0,1.55096996864404,0.290155056231599,0.438880521430571
"LINC00448",0,0.998225804978279,0.99631867312033,-0.00177577076977406
"TTC3-AS1",1.33205979249251,0.895987927085418,0.420715737416057,-0.10982834033301
"LINC00659",2.52475050318224,1.17897839334772,0.226412602292819,0.164648295134312
"LINC02575",2.19564372220989,1.01910622291841,0.889430522260445,0.0189259911221721
"LINC02521",0.614237586087617,1.05149535090462,0.711934715458521,0.0502132947572364
"SRGAP3-AS2",0,0.988468400868847,0.934261280291233,-0.0115986036311762
"LINC02013",0,0.517684656416393,0.257714368822147,-0.658388993496124
"GABRG3-AS1",0,0.893852676577043,0.695146446597996,-0.112214308689048
"LINC02577",99.479115244729,1.18437911378689,0.214677427609023,0.169218682664691
"LINC01672",0,0.784079919375329,0.149910634921521,-0.243244325848316
"LIMS1-AS1",2.62148160531862,0.921075598320027,0.545686626693404,-0.0822131632289653
"WEE2-AS1",24.9124092092906,0.622935969122599,0.000577880068344925,-0.473311543771119
"LINC02534",0,0.97696665099505,0.973867769873313,-0.0233027616109324
"LINC00954",8.42916196454515,0.645739304881199,0.00145218158905933,-0.437359409464368
"NLGN4Y-AS1",0,0.660929290104238,0.00359005536540692,-0.414108418976284
"HCG22",6.27697314127519,0.693629785277972,0.00787127214477382,-0.36581691141884
"THRB-AS1",2.74974820642515,1.34047126153173,0.0335062905331142,0.293021239845441
"LINC01128",463.006127875035,1.1392432982264,0.338756609896049,0.130364268525638
"LINC01939",0,1.4183445872178,0.09541202161806,0.349490407909391
"LAMA5-AS1",2.14791511539939,0.982157778305457,0.895279221670175,-0.0180033131616176
"BACH1-IT2",7.70066530999624,0.841559556604209,0.205324693030138,-0.172498493519109
"MIR4500HG",0.679549993509581,0.824330212939711,0.156772639746775,-0.193184085490167
"PCDH9-AS2",0,0.930370084665421,0.823773949966941,-0.0721728314917043
"NEGR1-IT1",0,1.45977374514965,0.326128092510011,0.378281454635712
"LINC01428",0,0.987978546778819,0.950438950247677,-0.0120942952566368
"UBAC2-AS1",55.2093392722866,1.35683464772879,0.0261789003001099,0.305154522086167
"LINC01803",0,1.2059001329439,0.513246580046885,0.187226286371955
"LINC01344",0.687348608773675,0.811579853521934,0.126163293715221,-0.208772494500315
"AKT3-IT1",0,0.908347569817683,0.541040770654667,-0.0961281874819464
"LINC02041",11.4438026095357,1.28785660726171,0.0643098137705148,0.252979291718793
"SATB1-AS1",21.9762377541828,0.875624662284996,0.329244707982522,-0.132817747575456
"LINC01690",0,1.68095333206786,0.0702874031442094,0.519361092035074
"LINC02607",1.48943931132951,1.17453309531909,0.239166597029973,0.160870702939572
"LINC01205",0,0.694602279329122,0.0229379768972313,-0.364415857178668
"HNF4A-AS1",0,0.818770732037685,0.366380214191369,-0.199951170780516
"LINC01038",0,0.931984525551052,0.827927443962108,-0.0704390679203813
"LINC01277",4.17105472675548,1.2424384086659,0.113404884626653,0.217075907269771
"LINC01788",0,1.05673679471946,0.684931641602138,0.0551856642612634
"HECW2-AS1",19.234984725686,0.847384402726204,0.226301414872735,-0.165600846993761
"LINC01165",0,1.00281880537081,0.983695873970514,0.00281483998895822
"LINC01548",0,1.03675097783684,0.838080456414134,0.0360917633190665
"ASTN2-AS1",0,0.665291664442993,0.00377844394964039,-0.407529741332785
"LINC02587",0.593173361107922,1.03880340560612,0.779888410108172,0.0380694792051271
"MED4-AS1",2.92752496294652,1.04583460720324,0.741950078499513,0.0448152338319919
"AGBL5-IT1",7.55381796217107,0.730802405561091,0.0229232869418657,-0.313612162801859
"VIM-AS1",53.4229858094682,0.948214820630399,0.697972190980362,-0.0531741983574277
"CCDC26",1.20637197267069,0.851944084676872,0.239319006317228,-0.160234382619983
"ANKRD10-IT1",76.9370335591913,0.845450145729659,0.217877583035792,-0.167886076628373
"EPHA1-AS1",22.7721671655052,0.891510267083362,0.398409970448245,-0.114838325106602
"KCNQ5-AS1",0,1.05165385999469,0.742825991891088,0.0503640297498303
"LINC02038",0.502571558954614,0.782045112488291,0.0718858988365284,-0.245842851496797
"LINC00382",0,0.821311683713116,0.436522047809417,-0.196852602459768
"LINC00200",0,0.778026031365338,0.14458607204894,-0.250995296025016
"LINC00242",29.3276663358207,0.963367058873663,0.783796977504519,-0.0373207779451618
"LINC00582",2.17321489226697,0.626669340431,0.000735244196446409,-0.467336245190141
"TTTY10",0,0.737221795717623,0.028858419290156,-0.304866488081438
"LINC00710",0,0.937044109864576,0.698626298214419,-0.0650249222225204
"LINC01981",0.78027465358377,1.091863435789,0.519247661906726,0.087885810700924
"LINC00377",0,0.861567781654068,0.462722588568523,-0.14900154746253
"LINC00446",0,0.469852791843604,0.194046590334214,-0.755335842181563
"LPGAT1-AS1",0,1.09834408718753,0.625037408528052,0.0938036703044622
"REV3L-IT1",0,0.847495386144585,0.247546411129952,-0.165469883819536
"LINC00459",0,0.353173109509706,0.299251677925855,-1.04079694704164
"MCHR2-AS1",0,1.15802596076203,0.361483551553272,0.146716797519572
"ACAP2-IT1",7.56083469651043,0.615188095216263,0.000432113385074753,-0.485827212056833
"GK-IT1",1.01899183752666,0.963184045362505,0.783522894856988,-0.0375107687648259
"DANT1",0,1.00766336522126,0.967236410739868,0.00763415079694067
"HYI-AS1",9.76822283319205,0.915346881354327,0.517290015843803,-0.0884521802436003
"LRRC3-DT",0.747513932630741,0.931866227473499,0.605757566366332,-0.0705660073521138
"SZT2-AS1",0.9401884602522,1.04314687005525,0.756840836367069,0.0422419811149647
"LINC00452",1.24776759767458,0.869982719330602,0.306223252463681,-0.139281930369165
"MIR5689HG",1.70419506492893,0.86679506243292,0.299753334270969,-0.142952705652585
"LINC00858",0.373480504173743,1.12527955227012,0.3865187353273,0.118031495694401
"KCNQ1-AS1",0,0.988488844234179,0.9426550108933,-0.0115779219847896
"SFTA3",0,0.96559132644861,0.805585425604325,-0.0350145917903083
"LINC02069",0,0.947587867884544,0.700753393492274,-0.0538356097717156
"LINC00366",0,0.849531175138513,0.69402789407228,-0.163070640322781
"LINC00433",0,1.01454115745196,0.974597645672391,0.0144364486594058
"LINC01789",0,1.34268204958545,0.19094154058721,0.294669143112729
"LYST-AS1",0,0.87073801139855,0.323036722946321,-0.138414137963395
"LINC02627",0,1.30484186115577,0.3535179623191,0.266081854240886
"LINC00362",0,0.463744077915175,0.279582841081875,-0.768422435136261
"ALG13-AS1",1.66792209086743,0.787715127643578,0.0809514020135664,-0.238618767628554
"LINC00404",0,1.02291736333444,0.901272513690135,0.0226587049525012
"MYCBP2-AS2",0,0.853695801157382,0.256835737107354,-0.158180353383288
"LINC01523",0,1.08907483170221,0.542868771057454,0.0853285575699809
"LINC02572",0.993490476309964,1.15642311547973,0.288474654957795,0.145331720133335
"LINC01739",0,0.264770461129678,0.0614809585305912,-1.32889201276671
"LINC00428",0,1.53446145181544,0.209726586805257,0.428179473755559
"LINC00379",0,1.0713021334143,0.755575132067587,0.0688748557100466
"SACS-AS1",0,0.937166582878487,0.65169717330147,-0.064894229323841
"LINC01204",1.05725738468413,1.31704343455058,0.0436645223549496,0.275389402134234
"LINC02264",0,0.610336540791115,0.328153161421932,-0.493744767733758
"LINC00358",0,0.988400773455541,0.977567248762318,-0.0116670223350658
"ACVR2B-AS1",27.3159824915578,1.03733346852142,0.788157998860537,0.0366534479707294
"LINC00411",0,1.80767953422714,0.191444015892376,0.592043997491389
"LINC01718",0,1.55140668703324,0.453421276632276,0.439162059387145
"LINC01079",0,1.16531857399163,0.506345604843019,0.152994503705987
"LINC01501",0,0.84747536214639,0.302221121378716,-0.165493511363806
"MBNL1-AS1",107.943889888564,0.903415142155152,0.456107399280198,-0.10157309460572
"LINC01822",0,1.05133971275289,0.775589226826463,0.0500652677866868
"LINC01264",0,0.808170217324283,0.248873448466112,-0.212982577642498
"LINC01758",0,0.858639704631354,0.558144361295222,-0.152405880804834
"LINC00280",0,8.25408272420047e-07,0.991685365095382,-14.0073876973616
"MYOSLID",116.215673354929,1.42516216894366,0.00984939760687239,0.35428561001305
"LINC02526",0,0.937737182254681,0.679073265006636,-0.0642855587302658
"ITGB1-DT",7.78167829697429,1.24101667285672,0.114165795735952,0.215930941149727
"MAST4-AS1",23.8740972778436,1.01760721627585,0.898597596950007,0.0174540050446281
"LINC01150",2.40662023007151,0.92857998201249,0.58688279771698,-0.0740987607980806
"SOS1-IT1",34.5773404430325,0.874690682009815,0.325216890746016,-0.133884961397093
"FAM242E",0,0.890793671751809,0.821339791419318,-0.115642447629761
"MIR194-2HG",1.48300619469379,0.921328020119038,0.548086235143065,-0.0819391496544542
